#name	name2
NM_032291	SGIP1
NM_001025100	MBP
NM_001025090	MBP
NM_001480	GALR1
NM_007345	ZNF236
NM_002385	MBP
NM_001025081	MBP
NM_001025092	MBP
NM_001025101	MBP
NM_198531	ATP9B
NM_006162	NFATC1
NM_001278669	NFATC1
NM_172390	NFATC1
NM_172389	NFATC1
NM_172388	NFATC1
NM_001278670	NFATC1
NM_001278675	NFATC1
NM_001278673	NFATC1
NM_001278672	NFATC1
NM_004715	CTDP1
NM_172387	NFATC1
NM_001202504	CTDP1
NM_048368	CTDP1
NM_001136180	HSBP1L1
NM_032510	PARD6G
NR_033770	ROCK1P1
NR_107045	MIR8078
NR_110795	LOC102723376
NM_005151	USP14
NM_001037334	USP14
NM_014410	CLUL1
NM_001289036	CLUL1
NM_199167	CLUL1
NM_004066	CETN1
NM_001071	TYMS
NM_017512	ENOSF1
NM_001126123	ENOSF1
NM_202758	ENOSF1
NM_001099733	ADCYAP1
NM_001117	ADCYAP1
NM_006101	NDC80
NM_022840	METTL4
NR_033754	CBX3P2
NR_026659	LOC727896
NM_014646	LPIN2
NM_001303048	MYL12A
NM_001303047	MYL12A
NM_006471	MYL12A
NM_001303049	MYL12A
NR_130145	LOC104968399
NR_130143	LOC104968399
NR_130144	LOC104968399
NM_173210	TGIF1
NM_003244	TGIF1
NM_174886	TGIF1
NM_173211	TGIF1
NM_173209	TGIF1
NM_170695	TGIF1
NM_173208	TGIF1
NM_173207	TGIF1
NM_001278682	TGIF1
NM_001278686	TGIF1
NM_001278684	TGIF1
NR_110428	LINC01540
NR_110429	LINC01540
NR_119377	DLGAP1-AS2
NR_024101	DLGAP1-AS1
NR_106776	MIR6718
NR_038895	DLGAP1-AS3
NR_102696	DLGAP1-AS4
NR_036489	DLGAP1-AS5
NM_001145194	C18orf42
NR_026849	LINC00526
NM_003409	ZBTB14
NM_001143823	ZBTB14
NM_001243704	ZBTB14
NM_001243702	ZBTB14
NR_039772	MIR3976
NM_001080209	TMEM200C
NR_110765	L3MBTL4-AS1
NR_036205	MIR4317
NM_001010000	ARHGAP28
NR_034100	LINC00668
NR_126040	LOC101927188
NM_001105581	LRRC30
NR_024419	LOC100192426
NM_001025300	RAB12
NR_120598	GACAT2
NM_021074	NDUFV2
NR_110771	NDUFV2-AS1
NR_110772	NDUFV2-AS1
NM_020648	TWSG1
NM_006788	RALBP1
NR_110773	PPP4R1-AS1
NR_110774	PPP4R1-AS1
NM_003574	VAPA
NM_194434	VAPA
NM_032243	TXNDC2
NM_001098529	TXNDC2
NR_110775	LINC01254
NM_003826	NAPG
NR_110777	LOC101927410
NR_106846	MIR6788
NR_110779	LINC01255
NR_110778	LINC01255
NM_001282300	SLC35G4
NR_106975	MIR7153
NM_001242904	MPPE1
NR_040242	MPPE1
NM_020412	CHMP1B
NM_023075	MPPE1
NR_040241	MPPE1
NR_040243	MPPE1
NM_001261444	GNAL
NM_014214	IMPA2
NM_001277333	ANKRD62
NM_001279	CIDEA
NR_036468	CIDEA
NR_049896	C18orf61
NM_006553	SLMO1
NM_001142405	SLMO1
NM_006796	AFG3L2
NM_024899	CEP76
NR_073537	CEP76
NM_001271989	CEP76
NR_110763	LOC100996324
NR_040031	LDLRAD4-AS1
NR_049822	MIR5190
NR_039752	MIR4526
NM_152352	FAM210A
NM_001276251	LDLRAD4
NM_001098801	FAM210A
NM_005913	MC5R
NM_145287	ZNF519
NR_033354	ZNF519
NR_040113	ANKRD20A5P
NR_026756	CYP4F35P
NR_024076	CXADRP3
NM_001137671	POTEC
NR_036153	MIR3156-2
NR_104164	LINC01443
NR_110783	LINC01444
NR_027417	LOC644669
NR_031565	MIR320C1
NM_001291916	SNRPD1
NM_006938	SNRPD1
NR_029675	MIR133A1
NR_029662	MIR1-2
NR_110369	MIR133A1HG
NR_102763	GATA6-AS1
NM_005257	GATA6
NM_172241	CTAGE1
NR_039895	MIR4741
NM_138375	CABLES1
NM_001256438	CABLES1
NM_001100619	CABLES1
NR_023359	CABLES1
NM_003831	RIOK3
NM_000271	NPC1
NM_001302996	LAMA3
NM_001243425	TTC39C
NR_110796	TTC39C-AS1
NM_153770	CABYR
NM_153768	CABYR
NM_138644	CABYR
NM_138643	CABYR
NM_012189	CABYR
NM_153769	CABYR
NM_001292030	TTC39C
NR_031724	MIR320C2
NM_001160166	HRH4
NM_021624	HRH4
NM_001143828	HRH4
NR_040033	LOC729950
NM_005637	SS18
NM_001007559	SS18
NR_110762	LINC01543
NR_107024	MIR8057
NR_024259	PCAT18
NM_004028	AQP4
NM_001650	AQP4
NR_031684	MIR302F
NM_004949	DSC2
NM_024422	DSC2
NM_004948	DSC1
NM_024421	DSC1
NM_001942	DSG1
NR_110789	DSG1-AS1
NM_001944	DSG3
NM_000371	TTR
NR_045216	DSG2-AS1
NM_001034172	SLC25A52
NM_001191324	RNF138
NM_198128	RNF138
NM_016271	RNF138
NM_005925	MEP1B
NR_003558	WBP11P1
NM_001198942	DTNA
NM_001198944	DTNA
NM_001198943	DTNA
NM_032980	DTNA
NM_032981	DTNA
NM_032347	ZNF397
NM_001135178	ZNF397
NR_024566	ZNF271P
NR_024565	ZNF271P
NM_001166012	ZSCAN30
NM_001112734	ZSCAN30
NM_001288711	ZSCAN30
NM_006965	ZNF24
NM_145756	ZNF396
NM_194281	INO80C
NM_001098817	INO80C
NM_020474	GALNT1
NR_039771	MIR3975
NR_037497	MIR3929
NR_029616	MIR187
NM_001303411	RPRD1A
NM_001303412	RPRD1A
NM_018170	RPRD1A
NM_001303413	RPRD1A
NM_001242876	ELP2
NM_012319	SLC39A6
NM_001242878	ELP2
NM_001242877	ELP2
NM_001099406	SLC39A6
NM_018255	ELP2
NM_001242879	ELP2
NR_040110	ELP2
NM_001242875	ELP2
NM_015476	TPGS2
NM_001271955	TPGS2
NM_001271956	TPGS2
NM_001271949	TPGS2
NM_001271954	TPGS2
NM_001271953	TPGS2
NM_001271952	TPGS2
NM_001271951	TPGS2
NM_001271950	TPGS2
NR_036202	MIR4318
NR_030628	MIR924
NR_049848	MIR5583-2
NR_049847	MIR5583-1
NR_110791	LINC01477
NR_002838	KC6
NM_020783	SYT4
NR_036203	MIR4319
NR_110899	SLC14A2-AS1
NM_001146037	SLC14A1
NM_001146036	SLC14A1
NM_001128588	SLC14A1
NM_015865	SLC14A1
NM_213602	SIGLEC15
NM_001001937	ATP5A1
NM_001257335	ATP5A1
NM_004046	ATP5A1
NM_138443	HAUS1
NM_001257334	ATP5A1
NR_026978	HAUS1
NM_001001935	ATP5A1
NR_046357	RNF165
NM_001145473	LOXHD1
NM_001145472	LOXHD1
NM_001173129	LOXHD1
NM_016427	TCEB3B
NM_001100817	TCEB3CL
NM_001242907	TCEB3CL2
NM_001242907	TCEB3CL2
NM_001100817	TCEB3CL
NM_001100817	TCEB3CL
NM_145653	TCEB3C
NM_145653	TCEB3C
NM_032124	HDHD2
NM_001278063	SKOR2
NM_001037802	SKOR2
NR_039753	MIR4527
NM_001135937	SMAD2
NM_001003652	SMAD2
NM_005901	SMAD2
NR_039897	MIR4743
NM_001190823	SMAD7
NM_001190822	SMAD7
NM_001190821	SMAD7
NM_005904	SMAD7
NR_039898	MIR4744
NM_000985	RPL17
NM_001199346	C18orf32
NM_001199345	RPL17
NM_001199344	RPL17
NM_001199343	RPL17
NM_001035006	RPL17
NR_003701	SNORD58C
NM_001199340	RPL17
NM_001199355	RPL17-C18orf32
NM_001199356	RPL17-C18orf32
NR_002572	SNORD58B
NM_001199342	RPL17
NM_001199341	RPL17
NR_031720	MIR1539
NM_001035005	C18orf32
NR_002571	SNORD58A
NM_006033	LIPG
NR_117096	SNHG22
NR_003003	SCARNA17
NR_036204	MIR4320
NM_001204136	MBD1
NM_015847	MBD1
NM_001204137	MBD1
NM_001204151	MBD1
NM_001101654	CXXC1
NM_001204143	MBD1
NM_001204142	MBD1
NM_015846	MBD1
NM_015845	MBD1
NM_015844	MBD1
NM_001204138	MBD1
NM_001204139	MBD1
NM_001204140	MBD1
NM_014593	CXXC1
NM_002384	MBD1
NM_145020	CFAP53
NM_001204141	MBD1
NM_145060	SKA1
NM_001039535	SKA1
NM_031939	MRO
NM_001127176	MRO
NM_001127175	MRO
NM_001127174	MRO
NM_002396	ME2
NM_001168335	ME2
NM_005359	SMAD4
NM_016626	MEX3C
NR_040075	LOC100287225
NR_130465	MIR4528
NR_110800	LOC101928167
NM_003927	MBD2
NM_015832	MBD2
NR_002970	SNORA37
NM_139171	STARD6
NM_007195	POLI
NM_173629	DYNAP
NM_001143829	CCDC68
NM_025214	CCDC68
NR_110743	LOC101927229
NR_039754	MIR4529
NR_110755	LOC101927273
NR_040025	LINC01539
NR_040026	LINC01539
NM_004786	TXNL1
NR_024546	TXNL1
NR_048536	LINC-ROR
NM_001257964	BOD1L2
NM_015879	ST8SIA3
NM_004852	ONECUT2
NM_000140	FECH
NM_004539	NARS
NM_001012515	FECH
NR_029667	MIR122
NR_039899	MIR3591
NM_001289967	LOC101927322
NR_024021	OACYLP
NM_033280	SEC11C
NM_181654	CPLX4
NM_002091	GRP
NM_001012512	GRP
NM_001012513	GRP
NM_013435	RAX
NM_021127	PMAIP1
NM_005912	MC4R
NM_031891	CDH20
NR_103449	LINC01544
NM_017742	ZCCHC2
NR_126534	ZCCHC2
NM_000657	BCL2
NM_002035	KDSR
NM_002639	SERPINB5
NM_012397	SERPINB13
NM_080474	SERPINB12
NM_006919	SERPINB3
NM_002974	SERPINB4
NM_175041	SERPINB4
NM_003784	SERPINB7
NM_080475	SERPINB11
NM_001040147	SERPINB7
NM_001291278	SERPINB11
NM_001291279	SERPINB11
NM_001261831	SERPINB7
NM_001261830	SERPINB7
NM_005024	SERPINB10
NM_002575	SERPINB2
NM_001143818	SERPINB2
NM_001276490	SERPINB8
NM_001123366	HMSD
NM_002640	SERPINB8
NM_198833	SERPINB8
NM_001031848	SERPINB8
NR_027245	LINC00305
NR_033983	LINC01538
NR_049809	MIR5011
NM_032160	DSEL
NM_019022	TMX3
NM_006566	CD226
NM_001303618	CD226
NM_001303619	CD226
NM_004232	SOCS6
NR_126336	LOC101927481
NR_110764	LOC101060542
NM_001278515	GTSCR1
NR_126324	LOC102724913
NM_182511	CBLN2
NR_038340	LOC100505817
NM_014177	TIMM21
NM_001142958	FBXO15
NM_152676	FBXO15
NM_001174123	C18orf63
NM_001168499	CNDP2
NM_018235	CNDP2
NM_001044369	FAM69C
NR_024484	LINC00909
NM_175907	ZADH2
NM_005786	TSHZ1
NR_040034	LOC339298
NM_001272093	C18orf65
NR_015417	LINC00908
NR_110784	LOC101927651
NR_120419	LINC00683
NR_122073	LOC400661
NR_040024	LOC100131655
NR_104127	LINC01029
NM_171999	SALL3
NM_025078	PQLC1
NM_001146345	PQLC1
NM_001146343	PQLC1
NM_012283	KCNG2
NM_024805	RBFA
NM_001171967	RBFA
NM_006701	TXNL4A
NR_103445	RBFADN
NM_001303471	TXNL4A
NR_028340	PARD6G-AS1
NM_014913	ADNP2
NR_028339	PARD6G-AS1
NM_018035	ATP5SL
NM_001167867	ATP5SL
NM_001167869	ATP5SL
NM_001167868	ATP5SL
NM_016324	ZNF274
NM_030973	MED25
NM_024074	TMEM38A
NM_133502	ZNF274
NM_001167870	ATP5SL
NM_001278734	ZNF274
NM_001167871	ATP5SL
NM_033103	RHPN2
NM_016325	ZNF274
NR_030765	ATP5SL
NM_198471	KANK3
NM_002850	PTPRS
NM_130855	PTPRS
NM_130853	PTPRS
NM_002068	GNA15
NM_019112	ABCA7
NM_130854	PTPRS
NM_001039846	IZUMO4
NM_133475	ANKRD24
NM_001031735	IZUMO4
NR_110670	LOC100996351
NM_001202410	ZNF559
NM_001202409	ZNF559
NM_145045	CCDC151
NM_001202425	ZNF559-ZNF177
NM_001202412	ZNF559
NM_001202408	ZNF559
NM_001202407	ZNF559
NM_001202406	ZNF559
NM_004146	NDUFB7
NM_001172650	ZNF559-ZNF177
NM_032497	ZNF559
NM_003331	TYK2
NM_152601	ZNF709
NM_007253	CYP4F8
NM_001202411	ZNF559
NM_001302454	CCDC151
NM_001302453	CCDC151
NM_001099269	ZNF506
NM_001256650	ZNF43
NM_001256649	ZNF43
NM_001256648	ZNF43
NM_015321	CRTC1
NM_001098482	CRTC1
NM_001145404	ZNF506
NM_001256653	ZNF43
NM_001256651	ZNF43
NM_144779	FXYD5
NM_001164605	FXYD5
NM_014164	FXYD5
NR_028406	FXYD5
NM_001145463	YIF1B
NM_152477	ZNF565
NM_144685	HIPK4
NM_001042474	ZNF565
NM_001039672	YIF1B
NM_001039673	YIF1B
NM_001039671	YIF1B
NR_110720	LINC01535
NR_110719	LINC01535
NR_110718	LINC01535
NM_001145462	YIF1B
NM_001145461	YIF1B
NM_001303614	SAMD4B
NM_018028	SAMD4B
NM_001193269	EML2
NM_001079880	PRKD2
NR_034098	EML2
NM_012155	EML2
NM_001193268	EML2
NM_014601	EHD2
NM_016457	PRKD2
NM_001079882	PRKD2
NM_001079881	PRKD2
NR_073180	LIPE-AS1
NM_174945	ZNF575
NR_073179	LIPE-AS1
NM_005551	KLK2
NR_045762	KLK2
NM_001145971	RDH13
NM_001256080	KLK2
NR_027382	RDH13
NR_027381	RDH13
NM_138412	RDH13
NM_001002836	ZNF787
NR_003578	ZNF702P
NM_001012729	DUXA
NR_045763	KLK2
NM_001002231	KLK2
NM_032551	KISS1R
NM_194460	RNF126
NM_020695	REXO1
NM_001319	CSNK1G2
NM_052847	GNG7
NM_032482	DOT1L
NM_001144761	TLE2
NM_001144762	TLE2
NM_003260	TLE2
NM_001300846	TLE2
NM_205843	NFIC
NM_015898	ZBTB7A
NR_031672	MIR1268A
NM_001172673	CELF5
NM_001195733	PIP5K1C
NM_001245002	NFIC
NM_005597	NFIC
NM_012398	PIP5K1C
NM_001245004	NFIC
NM_002378	MATK
NM_021938	CELF5
NR_033342	CELF5
NM_001245005	NFIC
NM_001300849	PIP5K1C
NM_025241	UBXN6
NM_015015	KDM4B
NM_001164194	PLIN3
NM_001164189	PLIN3
NM_139159	DPP9
NM_017720	STAP2
NM_005817	PLIN3
NM_001013841	STAP2
NM_001201340	SAFB
NM_152784	CATSPERD
NM_175614	NDUFA11
NM_134433	RFX2
NM_000635	RFX2
NM_030924	ACSBG2
NM_002967	SAFB
NR_037699	SAFB
NM_001201339	SAFB
NM_001201338	SAFB
NM_001289180	ACSBG2
NM_001193375	NDUFA11
NM_001289179	ACSBG2
NR_034166	NDUFA11
NM_001289177	ACSBG2
NM_001289178	ACSBG2
NM_005428	VAV1
NM_001258206	VAV1
NM_024341	ZNF557
NM_003685	KHSRP
NM_001258207	VAV1
NM_001044388	ZNF557
NM_001044387	ZNF557
NM_000208	INSR
NM_001079817	INSR
NM_000064	C3
NM_001166113	PNPLA6
NM_015318	ARHGEF18
NM_001201359	CCL25
NM_001166111	PNPLA6
NM_001166112	PNPLA6
NM_006351	TIMM44
NM_006702	PNPLA6
NM_001166114	PNPLA6
NM_005624	CCL25
NM_030957	ADAMTS10
NM_001282352	ADAMTS10
NM_005968	HNRNPM
NM_024690	MUC16
NM_031203	HNRNPM
NM_001297418	HNRNPM
NM_001198690	PPAN-P2RY11
NM_002566	P2RY11
NM_001040664	PPAN-P2RY11
NM_015719	COL5A3
NM_001128849	SMARCA4
NM_001128848	SMARCA4
NM_001145056	SLC44A2
NM_003072	SMARCA4
NM_001128845	SMARCA4
NM_001128847	SMARCA4
NM_004945	DNM2
NM_020428	SLC44A2
NM_001190716	DNM2
NM_001128846	SMARCA4
NM_001128844	SMARCA4
NM_001005360	DNM2
NM_001005362	DNM2
NM_001005361	DNM2
NM_199141	CARM1
NM_152357	ZNF440
NM_001271848	ZNF700
NM_144566	ZNF700
NM_032377	ELOF1
NR_028594	ZNF833P
NM_001127222	CACNA1A
NM_001127221	CACNA1A
NM_052876	NACC1
NM_000068	CACNA1A
NM_020714	ZNF490
NM_023035	CACNA1A
NM_014975	MAST1
NM_001174080	CACNA1A
NM_024038	C19orf43
NM_002501	NFIX
NM_017721	CC2D1A
NM_014921	LPHN1
NM_004843	IL27RA
NM_002741	PKN1
NM_001008701	LPHN1
NM_032433	ZNF333
NM_005858	AKAP8
NM_001272088	SLC1A6
NM_001272087	SLC1A6
NM_005071	SLC1A6
NR_073589	SLC1A6
NM_001300912	ZNF333
NM_001258376	EPS15L1
NM_001258375	EPS15L1
NM_001082	CYP4F2
NM_021235	EPS15L1
NM_006387	CHERP
NR_047665	EPS15L1
NM_032855	HSH2D
NR_047666	EPS15L1
NM_001291274	HSH2D
NM_001258374	EPS15L1
NR_111904	HSH2D
NR_111903	HSH2D
NM_001007525	NWD1
NM_033417	HAUS8
NM_024050	DDA1
NM_004145	MYO9B
NM_001130065	MYO9B
NM_015692	CPAMD8
NM_001011699	HAUS8
NM_001290355	NWD1
NM_002248	KCNN1
NM_000215	JAK3
NM_000923	PDE4C
NM_006532	ELL
NM_015016	MAST3
NM_021267	CERS1
NM_001492	GDF1
NM_017660	GATAD2A
NM_005919	MEF2BNB-MEF2B
NM_001145785	MEF2B
NR_027308	MEF2BNB-MEF2B
NM_014884	SUGP2
NM_198207	CERS1
NM_001290265	CERS1
NM_172231	SUGP1
NR_027307	MEF2BNB-MEF2B
NM_001017392	SUGP2
NM_001300949	ZNF101
NM_033204	ZNF101
NM_001076675	ZNF626
NM_145297	ZNF626
NM_025189	ZNF430
NM_133473	ZNF431
NM_021269	ZNF708
NM_001172671	ZNF430
NM_001297561	ZNF708
NM_001297560	ZNF708
NM_001080409	ZNF99
NM_007153	ZNF208
NM_138330	ZNF675
NR_003662	RPSAP58
NR_110746	LOC101929164
NR_126448	LINC01224
NR_126449	LINC01224
NM_001278677	ZNF254
NM_001278661	ZNF254
NM_001278663	ZNF254
NR_110759	LOC100420587
NR_040029	LOC284395
NM_014717	ZNF536
NM_032816	CEP89
NM_001172774	DPY19L3
NM_207325	DPY19L3
NM_032139	ANKRD27
NM_001127896	CHST8
NM_001127895	CHST8
NM_001166056	PEPD
NM_001166057	PEPD
NM_022467	CHST8
NM_000285	PEPD
NM_001289790	GPI
NM_001289789	GPI
NM_001184722	GPI
NM_000175	GPI
NR_046222	LINC00904
NM_001007248	ZNF599
NM_000704	ATP4A
NM_001083961	WDR62
NM_173636	WDR62
NM_001242475	ZNF345
NM_001242474	ZNF345
NM_001242476	ZNF345
NM_001145344	ZNF566
NM_001145343	ZNF566
NR_038362	ZNF345
NM_001145649	ZNF529
NM_001204839	ZNF568
NM_001145345	ZNF566
NM_001242472	ZNF345
NM_003419	ZNF345
NM_032838	ZNF566
NM_001145650	ZNF529
NM_020917	ZFP14
NM_144689	ZNF420
NM_001204838	ZNF568
NR_027239	ZNF529
NM_001297619	ZFP14
NM_001300970	ZNF566
NM_014898	ZFP30
NM_001013659	ZNF793
NM_015073	SIPA1L3
NM_032453	ZNF527
NM_001042723	RYR1
NM_004924	ACTN4
NM_024907	FBXO17
NM_001398	ECH1
NM_000540	RYR1
NR_104026	FBXO17
NM_001004318	PAPL
NM_001243028	AKT2
NM_001626	AKT2
NM_001243027	AKT2
NM_003890	FCGBP
NM_001001563	TIMM50
NR_037791	RAB4B-EGLN2
NR_037775	MIA-RAB4B
NM_016154	RAB4B
NM_020971	SPTBN4
NM_144732	HNRNPUL1
NM_007040	HNRNPUL1
NM_133444	ZNF526
NM_001207026	POU2F2
NM_001247994	POU2F2
NM_001207025	POU2F2
NM_001410	MEGF8
NM_002698	POU2F2
NM_001288773	CEACAM21
NM_001271938	MEGF8
NM_001113410	PSG11
NM_203287	PSG11
NM_031451	TEX101
NM_002785	PSG11
NM_013361	ZNF223
NM_001031749	LYPD5
NM_001288763	LYPD5
NM_182573	LYPD5
NM_003425	ZNF45
NM_002659	PLAUR
NM_001005376	PLAUR
NM_001005377	PLAUR
NM_001301037	PLAUR
NM_001042724	PVRL2
NM_019121	PPP1R37
NM_001282176	CLPTM1
NM_001294	CLPTM1
NM_002856	PVRL2
NM_001282175	CLPTM1
NM_001135113	IGFL2
NM_001205281	PPP5D1
NM_175875	SIX5
NR_046936	RNU6-66P
NM_001002915	IGFL2
NM_001012643	MYPOP
NM_005500	SAE1
NM_015063	SLC8A2
NM_015168	ZC3H4
NM_001145713	SAE1
NM_004491	ARHGAP35
NM_001145714	SAE1
NR_027280	SAE1
NM_001271749	C5AR2
NM_018485	C5AR2
NM_000234	LIG1
NM_001184902	CARD8
NM_006801	KDELR1
NM_001184904	CARD8
NR_004401	SEC1P
NM_001289063	LIG1
NR_110296	LIG1
NM_001289064	LIG1
NM_001199753	CPT1C
NM_152359	CPT1C
NM_015953	NOSIP
NM_006184	NUCB1
NM_001270960	NOSIP
NM_001199752	CPT1C
NM_017636	TRPM4
NM_001136052	CPT1C
NM_014037	SLC6A16
NM_020309	SLC17A7
NM_001195227	TRPM4
NR_108072	CPT1C
NM_052884	SIGLEC11
NM_001135163	SIGLEC11
NM_024729	MYH14
NM_001077186	MYH14
NM_001145809	MYH14
NM_012315	KLK9
NM_030972	ZNF611
NM_001161499	ZNF611
NM_018260	ZNF701
NM_001172655	ZNF701
NM_001161500	ZNF611
NM_001161501	ZNF611
NR_102299	ZNF468
NM_001277120	ZNF468
NR_102301	ZNF468
NR_102300	ZNF468
NM_001008801	ZNF468
NM_001291368	ZNF534
NM_001291369	ZNF534
NM_001297625	ZNF480
NM_001297624	ZNF480
NM_144684	ZNF480
NM_182609	ZNF677
NM_002739	PRKCG
NR_003699	ZNF525
NR_104096	KIR3DX1
NR_104095	KIR3DX1
NM_139176	NLRP7
NM_001127255	NLRP7
NM_014516	CNOT3
NM_001278429	LILRB4
NM_001278428	LILRB4
NM_001278427	LILRB4
NR_026716	KIR3DX1
NM_206828	NLRP7
NR_104097	KIR3DX1
NM_001278426	LILRB4
NM_024710	ISOC2
NM_001136201	ISOC2
NM_134444	NLRP4
NM_176811	NLRP8
NM_001136202	ISOC2
NM_176820	NLRP9
NR_104071	TMEM150B
NM_001085488	TMEM150B
NR_104066	TMEM150B
NM_001282011	TMEM150B
NM_001161440	PTPRH
NM_002842	PTPRH
NR_033418	ZNF542P
NR_024055	ZNF542P
NR_024057	ZNF542P
NR_024056	ZNF542P
NR_003127	ZNF542P
NR_110744	ZIM2-AS1
NM_001270938	ZNF551
NM_138347	ZNF551
NM_005773	ZNF256
NM_001277093	ZNF550
NM_001277092	ZNF550
NM_001277091	ZNF550
NM_001277090	ZNF550
NR_073102	ZNF551
NM_006635	ZNF460
NM_181846	ZSCAN22
NM_014347	ZNF324
NR_036051	MIR1302-2
NR_036267	MIR1302-10
NR_033266	WASH5P
NR_026820	FAM138F
NR_026818	FAM138A
NM_001005240	OR4F17
NR_036266	MIR1302-9
NR_036268	MIR1302-11
NR_028324	LINC01002
NM_177543	PPAP2C
NM_016585	THEG
NM_003712	PPAP2C
NM_017550	MIER2
NM_177526	PPAP2C
NM_199202	THEG
NM_012435	SHC2
NM_001136263	C2CD4C
NM_182577	ODF3L2
NM_130762	MADCAM1
NM_130760	MADCAM1
NM_033513	TPGS1
NM_005035	POLRMT
NM_198591	BSG
NM_001258351	GZMM
NM_005317	GZMM
NM_001194	HCN2
NM_001728	BSG
NM_004359	CDC34
NM_198590	BSG
NM_198589	BSG
NM_020637	FGF22
NM_001300812	FGF22
NM_005860	FSTL3
NM_002579	PALM
NM_173481	MISP
NM_214710	PRSS57
NM_001040134	PALM
NM_001972	ELANE
NM_031991	PTBP1
NM_024888	LPPR3
NM_002777	PRTN3
NM_138774	R3HDM4
NR_039900	MIR4745
NM_031990	PTBP1
NM_005481	MED16
NM_002819	PTBP1
NM_001700	AZU1
NM_001270366	LPPR3
NM_001928	CFD
NR_036154	MIR3187
NR_125730	RNU6-2
NM_005224	ARID3A
NM_033420	TMEM259
NM_138690	GRIN3B
NM_004368	CNN2
NM_024100	WDR18
NM_001033026	TMEM259
NM_001303499	CNN2
NM_201277	CNN2
NM_001303501	CNN2
NR_125730	RNU6-2
NM_014963	SBNO2
NM_002085	GPX4
NM_001282335	HMHA1
NM_002695	POLR2E
NM_001282334	HMHA1
NM_001100122	SBNO2
NM_012292	HMHA1
NM_001039847	GPX4
NM_001258328	HMHA1
NM_001039848	GPX4
NM_001280	CIRBP
NM_000455	STK11
NM_001405	EFNA2
NR_023313	CIRBP
NR_023312	CIRBP
NM_001687	ATP5D
NM_017914	C19orf24
NR_027271	CIRBP-AS1
NM_177401	MIDN
NM_152769	C19orf26
NM_001001975	ATP5D
NM_001300815	CIRBP
NM_001300829	CIRBP
NM_018959	DAZAP1
NM_024407	NDUFS7
NM_001018	RPS15
NM_000156	GAMT
NR_024247	MUM1
NM_170711	DAZAP1
NM_032853	MUM1
NM_138924	GAMT
NM_203304	MEX3D
NM_001174118	MEX3D
NM_005883	APC2
NM_001243079	PLK5
NM_138393	REEP6
NM_152482	C19orf25
NM_017573	PCSK4
NM_213604	ADAMTSL5
NM_001281453	MBD3
NM_001281454	MBD3
NM_003200	TCF3
NM_001136139	TCF3
NM_006830	UQCR11
NR_031730	MIR1909
NR_034114	LOC100288123
NM_001178002	ATP8B3
NM_138813	ATP8B3
NM_001080488	ONECUT3
NR_047593	ATP8B3
NM_031213	ABHD17A
NM_138422	ADAT3
NM_031918	KLF16
NR_033400	CSNK1G2-AS1
NM_079834	SCAMP4
NM_001130111	ABHD17A
NM_017572	MKNK2
NM_130807	MOB3A
NM_017797	BTBD2
NM_199054	MKNK2
NM_003938	AP3D1
NM_001261826	AP3D1
NM_001301020	OAZ1
NM_016199	LSM7
NM_000479	AMH
NM_001101391	LINGO3
NM_152988	SPPL2B
NM_198532	C19orf35
NM_007165	SF3A2
NM_018049	PLEKHJ1
NM_144616	JSRP1
NM_004152	OAZ1
NM_001077238	SPPL2B
NR_036207	MIR4321
NR_031596	MIR1227
NR_106847	MIR6789
NM_001300836	PLEKHJ1
NM_032737	LMNB2
NM_015675	GADD45B
NR_106958	MIR7108
NM_012458	TIMM13
NM_182973	TMPRSS9
NM_145173	DIRAS1
NM_144564	SLC39A3
NM_213568	SLC39A3
NR_107004	MIR7850
NM_001172775	ZNF555
NM_003249	THOP1
NM_152791	ZNF555
NM_003021	SGTA
NM_001102651	ZNF554
NM_024967	ZNF556
NM_001300843	ZNF556
NM_024760	TLE6
NM_001143986	TLE6
NM_021217	ZNF77
NM_173480	ZNF57
NM_001130	AES
NM_198970	AES
NM_198969	AES
NM_002067	GNA11
NM_020170	NCLN
NM_003775	S1PR4
NM_001136503	SMIM24
NM_001136197	FZR1
NM_001145165	DOHH
NM_016263	FZR1
NM_001136198	FZR1
NM_031304	DOHH
NM_133261	GIPC3
NM_001135580	C19orf71
NM_001080543	CACTIN
NM_001287529	MFSD12
NM_021231	CACTIN
NM_174983	MFSD12
NM_006339	HMG20B
NM_001060	TBXA2R
NM_201636	TBXA2R
NR_038865	CACTIN-AS1
NM_172251	MRPL54
NM_139354	MATK
NM_032753	RAX2
NM_004886	APBA3
NM_001267561	TJP3
NM_139355	MATK
NM_001267560	TJP3
NM_015174	ZFR2
NM_001145640	ZFR2
NM_033064	ATCAY
NR_027149	ZFR2
NR_110316	NMRK2
NM_170678	NMRK2
NR_002602	SNORD37
NR_030367	MIR637
NM_015897	PIAS4
NM_001289117	NMRK2
NM_001961	EEF2
NM_001348	DAPK3
NM_032607	CREB3L3
NM_016539	SIRT6
NM_001193285	SIRT6
NM_001271997	CREB3L3
NM_001271996	CREB3L3
NM_001271995	CREB3L3
NM_030662	MAP2K2
NM_144615	TMIGD2
NM_018074	CCDC94
NM_024333	FSD1
NM_005755	EBI3
NM_020209	SHD
NM_001169126	TMIGD2
NM_001171091	UBXN6
NM_005483	CHAF1A
NM_001199943	SH3GL1
NM_003025	SH3GL1
NR_039901	MIR4746
NM_001199944	SH3GL1
