#name	name2
NM_032291	SGIP1
NM_001105563	CCHCR1
NM_002701	POU5F1
NM_001264	CDSN
NR_026791	HCG27
NM_001285987	POU5F1
NM_203289	POU5F1
NM_014069	PSORS1C2
NM_002117	HLA-C
NM_001243042	HLA-C
NM_138282	ATP6V1G2
NM_001011700	MCCD1
NM_025260	C6orf25
NR_024541	LY6G6E
NM_138277	C6orf25
NM_001178045	SLC44A4
NM_005527	HSPA1L
NM_000434	NEU1
NM_005346	HSPA1B
NM_005510	DXO
NM_007293	C4A
NM_032470	TNXB
NM_001710	CFB
NM_181842	ZBTB12
NR_001284	TNXA
NM_001128590	CYP21A2
NR_040090	CYP21A1P
NM_001002029	C4B
NM_032470	TNXB
NM_019105	TNXB
NM_001128590	CYP21A2
NM_019602	BTNL2
NR_044996	HCG23
NM_020056	HLA-DQA2
NM_000544	TAP2
NM_033554	HLA-DPA1
NM_003190	TAPBP
NM_001005216	OR2J3
NM_002116	HLA-A
NM_001242758	HLA-A
NM_001198815	MUC22
NM_019105	TNXB
NM_030946	OR14J1
NM_030959	OR12D3
NM_030876	OR5V1
NM_013936	OR12D2
NM_013937	OR11A1
NM_021903	GABBR1
NR_037179	LINC01015
NM_007160	OR2H2
NM_006398	UBD
NR_037181	LINC01015
NM_021904	GABBR1
NR_037180	LINC01015
NR_001590	IFITM4P
NM_001109809	ZFP57
NM_206809	MOG
NR_001434	HLA-H
NM_001207043	LOC554223
NM_002127	HLA-G
NR_002139	HCG4
NR_024240	HLA-J
NM_021959	PPP1R11
NR_026751	ZNRD1-AS1
NM_025236	RNF39
NR_103542	HCG8
NM_003449	TRIM26
NM_001242783	TRIM26
NM_006778	TRIM10
NM_001286633	TRIM40
NM_052828	TRIM10
NM_033229	TRIM15
NM_007028	TRIM31
NM_005516	HLA-E
NM_024909	ATAT1
NM_178014	TUBB
NM_001167734	VARS2
NM_080870	DPCR1
NM_001202523	DDR1
NM_001517	GTF2H4
NM_020442	VARS2
NM_205854	SFTA2
NR_003948	HCG22
NM_014069	PSORS1C2
NM_001264	CDSN
NM_002117	HLA-C
NM_203289	POU5F1
NM_001105564	CCHCR1
NM_007109	TCF19
NM_001105563	CCHCR1
NM_001285987	POU5F1
NM_002701	POU5F1
NR_026791	HCG27
NM_001243042	HLA-C
NM_005514	HLA-B
NR_040662	HCP5
NM_001011700	MCCD1
NM_001289160	MICB
NM_138282	ATP6V1G2
NM_025260	C6orf25
NR_024541	LY6G6E
NM_138277	C6orf25
NM_025256	EHMT2
NM_001178045	SLC44A4
NM_000434	NEU1
NM_181842	ZBTB12
NM_005510	DXO
NM_001710	CFB
NR_040090	CYP21A1P
NR_040090	CYP21A1P
NM_032470	TNXB
NR_001284	TNXA
NM_032470	TNXB
NM_007293	C4A
NM_001128590	CYP21A2
NM_001128590	CYP21A2
NM_001002029	C4B
NM_019602	BTNL2
NR_044996	HCG23
NM_020056	HLA-DQA2
NM_000544	TAP2
NM_002120	HLA-DOB
NM_002121	HLA-DPB1
NM_033554	HLA-DPA1
NM_003190	TAPBP
NM_025256	EHMT2
NR_024052	HCG18
NR_024053	HCG18
NR_026751	ZNRD1-AS1
NR_102326	HCG18
NR_102327	HCG18
NM_001289160	MICB
NM_019105	TNXB
NM_001005216	OR2J3
NM_013937	OR11A1
NM_021904	GABBR1
NR_037179	LINC01015
NM_007160	OR2H2
NM_006398	UBD
NR_037181	LINC01015
NR_037180	LINC01015
NM_021903	GABBR1
NM_001109809	ZFP57
NR_001590	IFITM4P
NM_206809	MOG
NR_026972	HLA-F-AS1
NR_026973	HLA-F-AS1
NR_001434	HLA-H
NM_001207043	LOC554223
NM_002127	HLA-G
NR_002139	HCG4
NR_001317	HCG4B
NM_002116	HLA-A
NR_024240	HLA-J
NM_001242758	HLA-A
NR_103542	HCG8
NM_033229	TRIM15
NM_006778	TRIM10
NM_025236	RNF39
NM_001286633	TRIM40
NM_021959	PPP1R11
NM_052828	TRIM10
NM_007028	TRIM31
NM_001242783	TRIM26
NM_003449	TRIM26
NR_027822	HLA-L
NM_001199119	TRIM39-RPP21
NM_001199121	RPP21
NM_001199120	RPP21
NM_172016	TRIM39
NM_005516	HLA-E
NM_024909	ATAT1
NM_178014	TUBB
NM_001167734	VARS2
NM_001202523	DDR1
NM_001202521	DDR1
NM_080870	DPCR1
NM_020442	VARS2
NM_001202522	DDR1
NM_001517	GTF2H4
NM_205854	SFTA2
NM_001198815	MUC22
NR_003948	HCG22
NM_001105564	CCHCR1
NM_014069	PSORS1C2
NM_203289	POU5F1
NR_026791	HCG27
NM_001105563	CCHCR1
NM_001264	CDSN
NM_007109	TCF19
NM_001285987	POU5F1
NM_002701	POU5F1
NM_002117	HLA-C
NM_005514	HLA-B
NM_001243042	HLA-C
NM_138282	ATP6V1G2
NM_001011700	MCCD1
NM_025260	C6orf25
NR_024541	LY6G6E
NM_138277	C6orf25
NM_001178045	SLC44A4
NM_000434	NEU1
NM_005527	HSPA1L
NM_005346	HSPA1B
NM_001710	CFB
NM_005510	DXO
NM_032470	TNXB
NR_040090	CYP21A1P
NM_181842	ZBTB12
NM_007293	C4A
NR_001284	TNXA
NM_001128590	CYP21A2
NM_001002029	C4B
NM_019602	BTNL2
NR_044996	HCG23
NM_002124	HLA-DRB1
NM_001243962	HLA-DQB1
NM_020056	HLA-DQA2
NM_000544	TAP2
NM_002121	HLA-DPB1
NM_033554	HLA-DPA1
NM_003190	TAPBP
NR_024010	UGT2A3
NM_001076	UGT2B15
NM_014058	TMPRSS11E
NM_001144767	UGT2B10
NM_001075	UGT2B10
NM_001075	UGT2B10
NM_001144767	UGT2B10
NR_026751	ZNRD1-AS1
NM_001517	GTF2H4
NM_001289160	MICB
NM_019105	TNXB
NM_001005216	OR2J3
NM_030959	OR12D3
NM_030876	OR5V1
NM_030946	OR14J1
NM_013936	OR12D2
NM_013937	OR11A1
NR_037179	LINC01015
NM_007160	OR2H2
NM_006398	UBD
NM_021903	GABBR1
NR_037181	LINC01015
NM_021904	GABBR1
NR_037180	LINC01015
NR_026972	HLA-F-AS1
NM_206809	MOG
NM_001109809	ZFP57
NR_001590	IFITM4P
NR_026973	HLA-F-AS1
NR_001434	HLA-H
NM_001207043	LOC554223
NM_002127	HLA-G
NR_002139	HCG4
NR_001317	HCG4B
NM_002116	HLA-A
NR_024240	HLA-J
NM_001242758	HLA-A
NR_103542	HCG8
NM_007028	TRIM31
NM_021959	PPP1R11
NM_025236	RNF39
NM_003449	TRIM26
NM_001242783	TRIM26
NM_052828	TRIM10
NM_006778	TRIM10
NM_001286633	TRIM40
NM_033229	TRIM15
NR_024053	HCG18
NM_001199121	RPP21
NM_001199119	TRIM39-RPP21
NM_001199120	RPP21
NR_027822	HLA-L
NM_172016	TRIM39
NR_024052	HCG18
NR_102327	HCG18
NR_102326	HCG18
NM_005516	HLA-E
NM_024909	ATAT1
NM_178014	TUBB
NM_001202521	DDR1
NM_001202522	DDR1
NM_001202523	DDR1
NM_020442	VARS2
NM_001198815	MUC22
NM_001167734	VARS2
NM_205854	SFTA2
NM_007109	TCF19
NM_001264	CDSN
NR_003948	HCG22
NM_002701	POU5F1
NM_014069	PSORS1C2
NM_001285987	POU5F1
NM_203289	POU5F1
NM_001105563	CCHCR1
NM_001105564	CCHCR1
NM_002117	HLA-C
NM_001243042	HLA-C
NM_005514	HLA-B
NM_138282	ATP6V1G2
NM_001011700	MCCD1
NM_025260	C6orf25
NR_024541	LY6G6E
NM_138277	C6orf25
NM_001710	CFB
NM_000434	NEU1
NM_019602	BTNL2
NR_044996	HCG23
NM_020056	HLA-DQA2
NM_000544	TAP2
NM_033554	HLA-DPA1
NM_002121	HLA-DPB1
NR_026972	HLA-F-AS1
NR_026973	HLA-F-AS1
NR_026751	ZNRD1-AS1
NM_001286633	TRIM40
NR_103542	HCG8
NR_003948	HCG22
NM_001005216	OR2J3
NM_030946	OR14J1
NM_030959	OR12D3
NM_030876	OR5V1
NM_013936	OR12D2
NM_013937	OR11A1
NR_037181	LINC01015
NR_037179	LINC01015
NR_037180	LINC01015
NM_206809	MOG
NM_001109809	ZFP57
NM_002127	HLA-G
NR_001590	IFITM4P
NM_001207043	LOC554223
NR_002139	HCG4
NM_002116	HLA-A
NR_001434	HLA-H
NM_001242758	HLA-A
NR_024240	HLA-J
NR_001317	HCG4B
NM_025236	RNF39
NM_021959	PPP1R11
NM_007028	TRIM31
NM_003449	TRIM26
NM_033229	TRIM15
NM_006778	TRIM10
NM_001242783	TRIM26
NR_027822	HLA-L
NM_052828	TRIM10
NM_001199120	RPP21
NR_024053	HCG18
NM_001199119	TRIM39-RPP21
NM_001199121	RPP21
NM_172016	TRIM39
NR_024052	HCG18
NR_102326	HCG18
NR_102327	HCG18
NM_005516	HLA-E
NM_024909	ATAT1
NM_178014	TUBB
NM_001198815	MUC22
NM_007109	TCF19
NM_203289	POU5F1
NM_002701	POU5F1
NM_001285987	POU5F1
NM_002117	HLA-C
NR_026791	HCG27
NM_001243042	HLA-C
NM_005514	HLA-B
NR_040662	HCP5
NM_001289160	MICB
NM_138282	ATP6V1G2
NM_001011700	MCCD1
NR_024541	LY6G6E
NM_138277	C6orf25
NM_025260	C6orf25
NM_001710	CFB
NM_005510	DXO
NM_000434	NEU1
NM_001178045	SLC44A4
NM_025256	EHMT2
NM_032470	TNXB
NR_040090	CYP21A1P
NM_007293	C4A
NM_019105	TNXB
NM_032470	TNXB
NR_001284	TNXA
NM_001128590	CYP21A2
NM_001128590	CYP21A2
NM_001002029	C4B
NM_001002029	C4B
NM_019602	BTNL2
NR_044996	HCG23
NM_020056	HLA-DQA2
NM_002120	HLA-DOB
NM_000544	TAP2
NM_033554	HLA-DPA1
NM_002121	HLA-DPB1
NR_033856	FLJ43315
NR_027278	FAM230C
NR_027420	LOC389834
NR_027436	LOC283788
NR_038958	LOC100507412
NR_046235	RNA45S5
NR_040005	LINC00960
NR_110091	LOC101928597
NM_003428	ZNF84
NM_001288811	ARL17A
NM_001193465	KANSL1
NM_001193466	KANSL1
NM_016632	ARL17A
NM_016835	MAPT
NM_001113738	ARL17A
NR_002940	LRRC37A4P
NM_001288813	ARL17A
NM_015443	KANSL1
NM_001288812	ARL17A
NM_199282	ARHGAP27
NM_016632	ARL17A
NM_001113738	ARL17A
NM_001006607	LRRC37A2
NM_006178	NSF
NM_014834	LRRC37A
NR_024560	MAPT-IT1
NM_175882	SPPL2C
NM_001145146	CRHR1
NM_001145147	CRHR1
NR_026905	CRHR1-IT1
NR_026680	MGC57346
NR_026906	CRHR1-IT1
NR_026901	LOC644172
NM_001288811	ARL17A
NM_016632	ARL17A
NM_001113738	ARL17A
NR_002940	LRRC37A4P
NM_001288813	ARL17A
NR_038377	MGC39584
NR_046439	MAFIP
NR_046441	MAFIP
NR_046442	MAFIP
NM_001242480	LOC389831
NR_003682	MGC70870
NM_020535	KIR2DL5A
